Loaiza;Rafael Ceron Medina;3
Loaiza;Belmar;4
Loaiza;Maximino Avila Camacho;3
Loaiza;Guerra;3
Loaiza;Luis Astorga;3
Loaiza;Cuando;1
Loaiza;Alfonso Tirado;1
Loaiza;Durante;3
Loaiza;Jose Esparza;1
Loaiza;Avila Camacho;3
Loaiza;Rosales;3
Loaiza;Nueva;4
Loaiza;Manuel Avila Camacho;4
Loaiza;Alfonso Leyzaola;2
Loaiza;Garate;4
Loaiza;Mayor;3
Fidel Hinojosa;Cuellar;4
Fidel Hinojosa;Choco;4
Fidel Hinojosa;Rolando Lopez Salinas;2
Fidel Hinojosa;Ricardo Garza Manriquez;4
Fidel Hinojosa;Lopez Falcon;3
Fidel Hinojosa;June;4
Fidel Hinojosa;Gilberto Salinas;1
Fidel Hinojosa;Sinaloa;3
Fidel Hinojosa;Flores;1
Fidel Hinojosa;Zeferino;4
Fidel Hinojosa;Texas;3
Fidel Hinojosa;Arias;2
Fidel Hinojosa;Miguel Aleman;3
Fidel Hinojosa;Camargo;1
Ernesto;Beltran Leyva;4
Ernesto;Juan Jose Esparragoza;4
Ernesto;Azul;4
Ernesto;Neto Fonseca;4
Ernesto;Joaquin;4
Ernesto;Chapo Guzman;4
Ernesto;Rafael Caro Quintero;4
Fidel Herrera;Jesus Muro;3
Javier Torres Felix;Pinto Vargas;1
Javier Torres Felix;Barbie;4
Javier Torres Felix;Edgar Valdes Villarreal;4
Javier Torres Felix;Gitano;1
Javier Torres Felix;Gilberto Pinto Vargas;1
Javier Torres Felix;Rodolfo Valdes;1
Javier Torres Felix;Sinaloa;4
Javier Torres Felix;Juan Castro Aviles;2
Javier Torres Felix;Castro Aviles;1
Jose Maria Ortegon;Cielo;4
Jose Maria Ortegon;Mexico;2
Jose Maria Ortegon;Mayo;2
Jose Maria Ortegon;Abril;2
Jose Maria Ortegon;Culiacan;2
Jose Maria Ortegon;Sinaloa;2
Antonia Bernal Urias;Pedro Romero Arias;4
Antonia Bernal Urias;Guerrero;1
Antonia Bernal Urias;Manuel Perez Ibarra;4
Antonia Bernal Urias;Alberto Vega Sanchez;4
Antonia Bernal Urias;Culiacan;4
Antonia Bernal Urias;Heliodoro Valenzuela Rivera;4
Antonia Bernal Urias;Rosas Trigueros;1
Antonia Bernal Urias;Hidalgo;4
Antonia Bernal Urias;Margarita Romero Guzman;4
Roman Garcia;Cardenas Guillen;3
Roman Garcia;Juarez;2
Roman Garcia;Arturo Beltran Leyva;3
Roman Garcia;Sinaloa;2
Roman Garcia;Dionisio;4
Roman Garcia;Nuevo Laredo;2
Arturo;Fierro;4
Arturo;Sanchez Diaz;2
Arturo;Colorado;2
Arturo;Mexico;2
Arturo;Luis;2
Arturo;Chino Jaime;4
Arturo;Arturo Ochoa Flores;4
Arturo;Pedro Aviles;3
Arturo;Jovita Martinez;2
Arturo;Salvador Hirales Barrera;4
Arturo;Marco Antonio Reyes;4
Arturo;Jose Molina;4
Arturo;Francisco Zarate Vidal;4
Arturo;Rodolfo Medina Fuentes;4
Arturo;Sonora;3
Amado Carrillo Fuentes;Monterrey;4
Amado Carrillo Fuentes;Eduardo Garcia Garza;1
Amado Carrillo Fuentes;Nuevo Leon;3
Amado Carrillo Fuentes;Beltran Leyva;4
Amado Carrillo Fuentes;Chapo;3
Amado Carrillo Fuentes;Canales;1
Amado Carrillo Fuentes;Angela;1
Amado Carrillo Fuentes;Genaro Garcia Luna;4
Amado Carrillo Fuentes;Ranchito;1
Amado Carrillo Fuentes;Puente Grande;1
Amado Carrillo Fuentes;Joaquin;4
Amado Carrillo Fuentes;Ruiz Cortines;1
Amado Carrillo Fuentes;Santiago;4
Amado Carrillo Fuentes;Francisco;3
Amado Carrillo Fuentes;Miguel Angel Felix Gallardo;3
Amado Carrillo Fuentes;Mexico;4
Amado Carrillo Fuentes;Norte;4
Amado Carrillo Fuentes;Pinos;1
Amado Carrillo Fuentes;Mario;3
Amado Carrillo Fuentes;Juan Garcia Abrego;4
Amado Carrillo Fuentes;Como;1
Amado Carrillo Fuentes;Nuevo Laredo;1
Amado Carrillo Fuentes;Barbas;3
Amado Carrillo Fuentes;Juan Jose Esparragoza;4
Amado Carrillo Fuentes;Dicha;2
Amado Carrillo Fuentes;Joaquin Guzman Loera;2
Amado Carrillo Fuentes;Juarez;4
Amado Carrillo Fuentes;Arturo Beltran Leyva;2
Amado Carrillo Fuentes;Marcelo;2
Amado Carrillo Fuentes;Beltran;1
Amado Carrillo Fuentes;Vega;3
Amado Carrillo Fuentes;Fernando Canales;3
Amado Carrillo Fuentes;Sinaloa;1
Amado Carrillo Fuentes;Alfredo;3
Amado Carrillo Fuentes;Natividad Gonzalez Paras;3
Amado Carrillo Fuentes;Tres;3
Amado Carrillo Fuentes;Pedro Garza Garcia;4
Amado Carrillo Fuentes;Carlos;3
Amado Carrillo Fuentes;Julio;2
Amado Carrillo Fuentes;Cardenas Guillen;4
Amado Carrillo Fuentes;Cielos;4
Amado Carrillo Fuentes;Paso;1
Amado Carrillo Fuentes;Jose Luis Santiago Vasconcelos;4
Amado Carrillo Fuentes;Mauricio Fernandez Garza;3
Amado Carrillo Fuentes;Ricardo Ravelo;3
Amado Carrillo Fuentes;Azul;4
Amado Carrillo Fuentes;Aguilar Pico;3
Amado Carrillo Fuentes;Señor;4
Amado Carrillo Fuentes;Lomas;1
Amado Carrillo Fuentes;Lopez Falcon;3
Amado Carrillo Fuentes;Jose Alfredo Andrade Bojorges;4
Amado Carrillo Fuentes;Chapo Guzman;4
Montufar;Costa Grande;2
Montufar;Guerrero;4
Montufar;Tierra Caliente;2
Andaluz;Rodolfo;4
Andaluz;Belmar;4
Andaluz;Gitano;4
Andaluz;Rodolfo Valdes;4
Andaluz;Sinaloa;4
Andaluz;Aguacaliente;1
Alberto Gonzales;Nueva York;2
Alberto Gonzales;Arizona;2
Alberto Gonzales;Cazares;4
Alberto Gonzales;Colorado;2
Alberto Gonzales;Badiraguato;3
Alberto Gonzales;Norte;2
Alberto Gonzales;Culiacan;3
Alberto Gonzales;Oregon;2
Alberto Gonzales;Washington;2
Alberto Gonzales;Florida;2
Alberto Gonzales;Nueva;2
Alberto Gonzales;Ante;3
Alberto Gonzales;California;2
Alberto Gonzales;Texas;2
Ceron Medina;Pablo Macias;3
