17,598,2
17,87,4
17,601,28
17,603,8
17,604,6
17,605,4
17,606,22
17,609,2
17,98,2
17,612,4
17,101,6
17,614,22
17,616,52
17,106,98
17,274,8
17,111,8
17,624,2
17,113,4
17,627,4
17,873,10
17,121,8
17,122,6
17,124,2
17,637,2
17,638,16
17,127,2
17,641,18
17,643,6
17,132,2
17,645,34
17,449,2
17,649,20
17,654,8
17,143,16
17,144,4
17,658,6
17,806,16
17,148,2
17,150,12
17,793,2
17,667,6
17,672,342
17,675,16
17,677,8
17,679,12
17,681,4
17,193,20
17,199,10
17,685,16
17,174,16
17,688,10
17,691,12
17,180,2
17,699,2
17,313,2
17,703,4
17,705,2
17,706,8
17,195,2
17,197,4
17,711,4
17,714,18
17,204,2
17,126,4
17,719,2
17,547,8
17,727,20
17,220,64
17,222,2
17,736,4
17,737,16
17,741,12
17,231,84
17,636,8
17,750,16
17,751,22
17,808,2
17,723,6
17,244,4
17,757,8
17,383,40
17,764,14
17,765,8
17,258,2
17,263,20
17,777,4
17,781,8
17,270,6
17,813,10
17,785,4
17,786,8
17,387,2
17,814,16
17,791,2
17,281,12
17,265,4
17,797,8
17,288,42
17,802,2
17,803,6
17,805,36
17,294,4
17,295,2
17,296,22
17,810,6
17,135,2
17,301,2
17,302,242
17,817,4
17,692,2
17,308,12
17,821,2
17,822,4
17,823,2
17,824,8
17,825,8
17,826,2
17,317,8
17,169,40
17,832,8
17,321,2
17,835,2
17,332,26
17,334,2
17,312,6
17,342,8
17,343,78
17,349,12
17,352,6
17,151,8
17,356,38
17,869,4
17,358,4
17,872,2
17,60,38
17,875,12
17,402,10
17,366,28
17,881,2
17,883,16
17,372,18
17,374,26
17,379,12
17,381,2
17,894,12
17,895,8
17,899,2
17,905,30
17,906,2
17,907,4
17,908,8
17,910,8
17,911,6
17,914,98
17,404,2
17,405,2
17,918,12
17,407,12
17,920,34
17,921,4
17,410,2
17,923,102
17,849,6
17,69,4
17,930,20
17,411,6
17,421,814
17,753,36
17,425,6
17,426,4
17,427,10
17,429,118
17,431,12
17,946,8
17,926,4
17,953,16
17,956,38
17,447,2
17,448,4
17,961,2
17,451,12
17,965,4
17,844,44
17,970,22
17,461,2
17,975,2
17,977,12
17,466,8
17,467,8
17,980,38
17,984,14
17,985,58
17,475,8
17,933,8
17,995,8
17,33,4
17,999,8
17,490,4
17,423,2
17,493,2
17,495,16
17,1013,42
17,1014,2
17,503,2
17,1005,16
17,506,2
17,1020,6
17,102,6
18,97,2
18,421,18
18,302,6
18,527,12
18,147,14
18,1013,8
18,111,8
19,398,8
20,401,4
20,762,4
20,54,16
21,933,16
21,167,4
21,1002,2
21,978,2
21,308,24
21,598,4
21,1012,2
22,66,4
22,421,4
22,710,1
22,764,1
22,495,2
22,51,1
22,732,2
22,765,4
23,732,8
23,710,8
24,421,28
24,585,8
24,431,32
24,816,8
24,180,32
24,873,16
24,124,8
25,841,4
25,923,14
25,606,2
25,614,2
26,312,28
26,627,12
26,106,24
26,803,20
26,298,8
27,387,2
27,307,2
27,133,8
27,393,2
27,371,4
27,268,2
27,429,36
27,272,4
27,914,6
27,259,12
27,494,2
27,278,8
27,920,4
27,793,10
27,924,2
27,672,14
27,419,2
27,421,108
27,167,4
27,296,10
27,156,12
27,813,8
27,558,8
27,559,8
27,48,8
27,433,4
27,947,6
27,308,36
27,565,4
27,822,2
27,311,8
27,956,6
27,181,10
27,832,2
27,67,8
27,582,8
27,199,2
27,712,8
27,587,4
27,718,2
27,774,6
27,803,6
27,980,6
27,598,4
27,889,6
27,217,2
27,474,20
27,222,10
27,933,22
27,843,2
27,737,2
27,482,4
27,739,12
27,356,12
27,231,40
27,616,2
27,106,18
27,749,2
27,110,22
27,125,8
27,883,16
27,247,10
27,632,2
27,596,4
27,891,2
27,490,8
27,126,20
28,547,12
28,763,6
28,214,2
28,577,2
29,418,2
29,827,2
29,871,2
29,683,2
29,686,2
29,913,2
29,56,2
29,155,2
30,673,10
30,803,6
30,964,4
30,581,2
30,967,48
30,809,22
30,106,26
30,371,4
30,302,2
30,413,24
30,337,6
30,883,16
30,723,2
30,111,8
30,573,4
31,837,6
31,1002,2
31,816,2
31,625,8
31,243,2
31,406,16
31,343,4
31,349,8
31,766,2
31,581,2
32,713,40
32,874,16
32,139,32
32,1004,32
32,309,32
32,829,8
33,427,8
33,421,28
34,550,48
34,231,36
35,197,2
35,421,28
35,585,2
35,143,12
35,849,4
35,466,8
35,180,8
35,431,8
35,124,2
35,741,12
36,576,50
36,160,42
36,359,26
36,839,32
36,875,48
36,80,32
36,1015,42
36,88,66
37,480,2
37,608,2
37,91,8
37,262,2
37,319,2
38,672,6
38,421,32
38,647,8
38,616,2
38,937,8
38,588,8
38,302,64
38,975,8
38,914,4
38,1013,8
39,904,2
39,385,2
39,652,2
39,116,2
40,408,32
40,676,16
40,182,32
41,300,64
42,516,6
42,421,42
42,518,24
42,126,4
42,751,18
42,533,24
42,886,48
42,663,12
42,185,48
42,410,8
42,797,6
42,222,2
43,68,80
43,672,96
43,356,8
43,616,8
43,777,40
43,272,8
43,914,16
43,852,24
43,216,24
43,980,8
43,954,48
43,956,8
44,595,16
44,302,12
44,479,8
45,322,36
45,939,12
45,836,44
45,198,36
45,935,12
45,299,96
45,334,16
45,125,48
45,856,12
45,600,12
45,707,12
45,373,4
45,790,12
45,920,32
45,100,60
45,541,8
45,798,72
45,53,36
46,545,4
46,776,4
46,649,12
46,970,8
46,399,64
46,920,16
46,562,4
46,383,16
46,984,4
46,184,12
46,985,64
46,251,24
46,714,8
46,479,8
47,831,6
47,164,16
47,901,8
47,998,12
47,453,2
47,429,12
47,50,1
47,787,2
47,55,2
47,632,6
47,90,8
47,671,1
47,74,2
47,191,2
48,641,2
48,387,8
48,612,8
48,366,4
48,429,24
48,558,10
48,530,2
48,718,26
48,950,4
49,961,2
49,211,8
49,654,8
49,927,8
50,74,1
50,787,1
50,55,1
50,90,4
50,831,3
51,384,6
51,896,16
51,258,2
51,135,2
51,906,2
51,907,2
51,402,10
51,533,26
51,612,2
51,900,8
51,495,4
51,797,4
51,672,8
51,539,10
51,421,96
51,806,10
51,681,2
51,426,4
51,257,8
51,557,2
51,174,8
51,879,2
51,840,6
51,513,8
51,321,2
51,66,2
51,452,1
51,328,16
51,76,8
51,589,16
51,81,30
51,594,4
51,723,42
51,86,2
51,727,2
51,88,4
51,429,6
51,219,8
51,993,12
51,996,6
51,357,12
51,230,2
51,109,4
51,751,8
51,112,2
51,883,64
51,764,8
51,765,8
51,894,8
51,383,4
52,920,8
52,231,16
52,100,32
52,53,8
52,207,32
53,387,44
53,133,8
53,903,40
53,777,36
53,270,6
53,272,8
53,914,52
53,793,8
53,920,170
53,921,36
53,157,2
53,645,16
53,672,272
53,546,2
53,419,56
53,420,4
53,421,524
53,427,162
53,172,24
53,541,32
53,433,112
53,950,32
53,393,8
53,953,18
53,60,82
53,447,12
53,704,14
53,707,16
53,836,42
53,325,8
53,714,8
53,332,8
53,718,24
53,207,8
53,980,4
53,334,56
53,856,16
53,975,68
53,222,8
53,863,8
53,224,32
53,611,88
53,356,4
53,231,52
53,616,26
53,956,4
53,235,32
53,125,4
53,637,12
53,753,126
53,374,2
53,120,42
53,381,16
53,126,16
53,127,102
54,401,16
54,762,16
55,74,2
55,429,12
55,787,2
55,90,8
55,831,6
55,671,1
56,418,2
56,827,2
56,871,2
56,683,2
56,686,2
56,913,2
56,155,2
57,584,2
57,161,4
58,602,32
58,299,32
58,813,4
58,822,4
59,709,40
59,511,40
59,165,20
59,478,40
59,589,10
60,777,10
60,270,6
60,429,16
60,274,64
60,534,48
60,921,36
60,672,326
60,419,16
60,421,374
60,296,2
60,427,90
60,685,32
60,302,4
60,431,4
60,433,32
60,953,64
60,572,192
60,449,128
60,199,2
60,585,2
60,74,2
60,980,48
60,343,4
60,612,2
60,349,2
60,607,8
60,737,8
60,356,54
60,616,34
60,956,48
60,914,68
61,352,16
61,545,2
61,325,4
61,231,24
61,649,2
61,562,2
61,984,2
61,414,2
61,383,8
62,315,2
62,389,2
62,554,22
62,811,2
62,430,6
62,1012,2
62,756,2
62,150,2
62,665,2
62,379,6
62,1002,2
63,640,2
63,768,4
63,643,6
63,140,2
63,910,8
63,529,20
63,914,16
63,659,48
63,279,8
63,444,4
63,412,4
63,197,4
63,672,42
63,546,12
63,547,122
63,421,36
63,552,8
63,220,16
63,810,8
63,171,6
63,429,48
63,302,16
63,440,2
63,606,2
63,566,4
63,312,4
63,415,2
63,956,2
63,714,2
63,575,4
63,577,4
63,581,8
63,199,4
63,74,52
63,593,2
63,803,6
63,980,2
63,341,8
63,214,4
63,343,44
63,309,4
63,988,8
63,349,4
63,222,2
63,737,4
63,867,8
63,356,2
63,614,2
63,616,6
63,1001,8
63,106,18
63,239,4
63,104,8
63,627,8
63,1013,2
63,374,4
63,633,8
63,763,18
63,874,8
63,126,4
64,96,2
64,643,28
64,933,8
64,711,24
64,810,22
64,231,8
64,308,12
64,598,2
64,543,4
65,545,2
65,899,2
65,681,2
65,174,8
65,562,2
65,788,2
65,649,2
65,984,2
65,244,2
66,321,4
66,258,2
66,452,4
66,421,116
66,495,36
66,402,20
66,751,2
66,764,24
66,765,32
67,803,4
67,326,2
67,294,16
67,231,4
67,106,16
67,749,6
67,910,8
67,724,12
67,632,76
67,74,2
67,453,10
68,777,88
68,781,52
68,272,8
68,914,56
68,923,84
68,672,336
68,429,72
68,302,24
68,265,24
68,824,24
68,954,168
68,956,12
68,702,12
68,193,24
68,706,12
68,141,32
68,980,12
68,216,120
68,356,12
68,606,12
68,228,12
68,614,12
68,616,28
69,672,92
69,272,2
69,419,2
69,421,40
69,910,32
69,231,8
69,616,14
69,332,4
69,302,14
69,560,6
69,113,30
69,914,28
69,596,4
69,1013,4
69,433,4
69,407,30
69,420,4
69,125,8
69,127,16
70,869,8
70,525,2
70,822,2
70,813,2
71,106,6
71,803,6
72,899,8
72,244,8
72,395,64
72,304,10
72,305,8
72,788,8
72,473,8
72,282,8
72,252,8
73,515,64
73,517,8
73,454,32
73,903,32
73,684,6
73,1010,32
73,1011,32
73,599,32
73,733,32
74,518,4
74,529,12
74,546,48
74,547,398
74,552,24
74,566,12
74,570,12
74,577,12
74,581,6
74,586,24
74,593,8
74,596,4
74,598,2
74,87,2
74,90,8
74,606,8
74,612,2
74,614,8
74,616,34
74,956,8
74,106,142
74,110,2
74,627,28
74,632,16
74,633,24
74,637,2
74,126,20
74,640,6
74,643,24
74,140,6
74,659,24
74,671,1
74,672,144
74,681,2
74,170,2
74,171,18
74,174,8
74,115,2
74,693,8
74,185,8
74,192,4
74,199,22
74,714,12
74,204,2
74,214,12
74,220,64
74,222,10
74,737,28
74,231,12
74,749,2
74,239,16
74,763,54
74,768,12
74,787,2
74,279,24
74,283,2
74,803,48
74,296,4
74,810,30
74,302,70
74,308,8
74,309,12
74,312,16
74,831,6
74,832,6
74,225,2
74,341,36
74,854,4
74,343,236
74,349,26
74,867,32
74,356,8
74,874,24
74,883,2
74,884,2
74,374,16
74,575,12
74,910,40
74,237,4
74,914,90
74,412,12
74,926,8
74,415,6
74,929,2
74,421,286
74,429,268
74,437,8
74,440,6
74,444,12
74,447,2
74,453,2
74,976,2
74,980,8
74,988,24
74,933,6
74,997,2
74,1001,42
74,490,6
74,1013,8
74,1017,4
75,432,48
75,555,8
76,258,8
76,840,24
76,557,8
76,751,16
76,594,16
76,533,72
76,219,32
76,764,24
76,797,8
77,336,2
77,489,8
78,672,16
78,516,2
78,101,30
78,616,2
78,914,4
78,421,14
79,545,2
79,579,2
79,649,2
79,562,2
79,727,4
79,984,2
80,576,48
80,160,6
80,359,24
80,839,32
80,875,48
80,1015,40
80,88,64
81,906,30
81,855,2
81,400,4
81,539,30
81,672,24
81,421,128
81,296,10
81,681,18
81,426,68
81,429,48
81,174,72
81,960,14
81,449,2
81,199,4
81,328,150
81,723,72
81,343,28
81,88,12
81,349,4
81,222,2
81,993,36
81,883,48
81,126,4
81,737,4
81,894,88
82,713,2
83,261,4
83,392,16
83,1007,2
83,923,38
83,561,2
83,305,2
83,309,2
83,310,8
83,713,10
83,701,8
83,322,12
83,201,10
83,202,2
83,205,4
83,464,18
83,220,36
83,606,14
83,223,2
83,614,14
83,105,62
83,1003,2
83,239,40
83,361,4
83,892,4
84,417,2
84,803,4
84,104,2
84,106,16
84,203,16
84,170,2
85,99,64
85,231,48
85,747,32
85,564,16
85,145,32
85,339,24
85,596,16
85,948,16
85,670,16
86,896,80
86,513,14
86,898,4
86,996,30
86,257,40
86,362,80
86,112,10
86,952,74
86,900,46
87,914,16
87,148,4
87,923,56
87,672,64
87,546,6
87,421,36
87,941,8
87,330,8
87,593,2
87,341,4
87,854,24
87,343,8
87,220,76
87,606,18
87,867,8
87,614,18
87,616,8
87,618,2
87,239,8
87,374,18
88,133,16
88,393,4
88,914,16
88,231,100
88,160,84
88,573,4
88,576,100
88,672,24
88,839,66
88,720,16
88,723,32
88,857,4
88,606,4
88,614,4
88,359,50
88,616,8
88,875,96
88,883,4
88,1015,82
89,679,32
89,168,72
89,615,16
89,911,8
89,241,24
89,249,64
89,591,8
90,612,6
90,429,18
90,787,8
90,671,4
91,480,8
91,608,8
91,262,8
91,302,24
91,1013,8
91,319,8
92,425,8
92,522,20
93,114,32
93,500,8
93,581,8
93,687,64
94,801,72
94,964,16
94,809,16
94,302,8
94,548,40
94,922,32
94,285,32
95,672,96
95,616,12
95,111,48
95,914,24
95,628,24
95,573,4
96,643,76
96,598,4
96,711,48
96,810,68
96,231,24
96,308,24
96,694,2
96,933,16
96,543,8
97,147,16
98,769,8
98,516,4
98,581,18
98,421,26
98,955,2
98,990,2
98,351,8
99,875,36
99,145,64
99,661,48
99,923,60
99,670,24
99,231,168
99,795,12
99,297,6
99,689,12
99,818,12
99,948,18
99,311,36
99,564,30
99,332,12
99,460,24
99,339,36
99,596,32
99,606,6
99,992,24
99,738,36
99,614,6
99,999,12
99,747,64
100,224,8
100,387,8
100,836,10
100,233,8
100,945,32
100,210,64
100,726,24
100,600,10
100,282,2
100,509,2
100,798,60
101,672,48
101,421,42
101,616,6
101,905,18
101,914,12
101,169,36
101,383,24
102,914,8
102,150,2
102,535,4
102,581,4
102,672,32
102,803,6
102,421,54
102,808,2
102,682,8
102,312,4
102,825,8
102,965,4
102,326,2
102,972,32
102,335,4
102,976,4
102,977,4
102,354,2
102,740,16
102,231,16
102,616,4
102,1001,8
102,106,26
102,110,10
102,368,22
102,884,10
102,510,4
102,255,8
103,636,2
103,236,2
103,501,8
103,815,2
104,803,4
104,106,16
104,203,16
104,620,2
104,440,4
104,529,16
104,565,8
104,312,10
104,542,2
105,261,18
105,614,34
105,540,2
105,202,18
105,798,4
105,322,108
105,892,8
105,239,160
105,464,54
105,915,8
105,606,34
105,361,8
105,600,2
105,923,202
105,220,112
105,862,4
106,544,18
106,547,90
106,554,24
106,565,36
106,573,122
106,616,56
106,619,18
106,111,32
106,627,106
106,628,36
106,117,104
106,632,128
106,634,48
106,636,36
106,126,36
106,643,30
106,144,72
106,150,60
106,672,494
106,170,6
106,371,100
106,692,18
106,698,198
106,199,36
106,714,18
106,203,128
106,723,18
106,222,18
106,737,36
106,231,90
106,749,16
106,298,18
106,254,6
106,259,66
106,779,8
106,789,54
106,283,14
106,803,1352
106,295,8
106,809,40
106,810,30
106,302,40
106,312,288
106,337,26
106,343,206
106,349,18
106,355,64
106,356,18
106,368,396
106,883,284
106,884,42
106,377,16
106,379,90
106,910,168
106,914,148
106,924,18
106,413,104
106,421,922
106,429,432
106,430,18
106,943,8
106,956,18
106,964,16
106,453,16
106,967,208
106,456,18
106,980,18
106,991,198
106,997,36
106,487,18
106,1001,72
106,493,8
106,498,16
106,499,8
106,1019,18
106,510,90
107,481,12
107,553,96
107,422,16
107,231,96
108,865,24
108,771,48
108,577,12
108,444,24
108,214,12
108,763,72
108,284,48
108,650,48
109,312,2
109,697,8
110,933,2
110,391,2
110,231,164
110,910,8
110,754,4
110,259,16
110,884,12
110,181,88
110,150,2
110,308,4
110,475,40
111,672,64
111,964,16
111,421,96
111,967,64
111,616,8
111,809,88
111,371,16
111,302,32
111,413,32
111,337,8
111,914,16
111,883,96
111,1013,32
111,573,40
111,789,24
112,896,16
112,513,8
112,898,4
112,996,6
112,357,8
112,257,8
112,362,16
112,900,10
113,672,60
113,272,2
113,419,2
113,420,4
113,421,40
113,910,8
113,433,4
113,616,10
113,302,14
113,560,6
113,914,20
113,596,4
113,1013,4
113,125,2
113,127,16
114,687,64
114,659,6
114,500,8
114,581,8
115,192,66
115,225,118
115,163,160
115,277,8
115,734,2
115,929,2
115,437,8
115,942,160
115,622,80
115,570,56
115,571,40
115,126,2
115,693,8
116,904,2
116,385,2
116,652,2
117,267,8
117,493,8
117,943,8
117,498,6
117,946,32
117,499,8
117,634,34
118,876,2
119,184,1
119,194,1
119,251,1
119,887,1
120,611,34
120,133,2
120,903,8
120,393,2
120,332,8
120,433,24
120,419,12
120,127,10
121,161,16
121,994,32
121,421,56
121,807,16
121,400,8
121,470,8
121,311,16
121,571,16
121,636,26
121,574,8
122,387,12
122,421,42
122,326,6
122,241,18
122,168,54
122,667,12
122,604,6
122,805,18
123,282,2
123,372,8
123,469,2
123,918,4
124,448,2
124,672,6
124,421,14
124,616,2
124,585,2
124,914,4
124,143,12
124,816,2
124,849,4
124,466,8
124,180,12
124,244,2
124,431,8
124,741,12
125,718,24
125,299,64
125,836,8
125,231,16
125,522,4
125,235,32
125,558,2
125,238,32
125,433,8
125,419,4
125,950,32
125,407,2
125,796,16
125,714,8
125,127,8
126,391,8
126,906,4
126,144,16
126,920,20
126,150,28
126,536,8
126,231,208
126,547,8
126,421,44
126,422,8
126,426,8
126,429,60
126,328,12
126,883,4
126,312,4
126,192,2
126,199,4
126,200,4
126,332,12
126,843,16
126,460,4
126,589,16
126,975,4
126,803,12
126,343,36
126,475,76
126,349,8
126,222,4
126,737,4
126,612,4
126,358,8
126,225,2
126,497,16
126,754,16
126,510,4
127,387,24
127,645,44
127,914,16
127,407,16
127,920,2
127,921,32
127,923,60
127,672,96
127,419,40
127,420,4
127,421,46
127,427,54
127,637,2
127,433,80
127,947,4
127,956,8
127,447,2
127,332,2
127,975,16
127,980,8
127,983,32
127,220,12
127,863,52
127,611,18
127,356,8
127,616,8
127,361,8
127,239,12
127,373,8
127,892,8
128,130,2
128,375,2
129,920,16
129,231,16
130,375,2
131,976,12
131,813,12
131,822,12
131,325,12
132,672,16
132,421,50
132,616,2
132,302,2
132,914,4
132,953,12
133,419,2
133,903,8
133,393,18
133,611,16
133,433,4
134,614,6
134,524,24
134,239,24
134,464,18
134,923,42
134,606,6
135,321,2
135,421,14
135,751,2
136,680,48
136,505,32
137,545,4
137,649,4
137,562,4
137,727,2
137,984,4
137,383,8
138,740,16
138,335,16
139,961,32
139,874,16
139,1004,32
139,654,8
139,309,32
139,630,16
139,829,8
140,547,4
141,672,48
141,419,12
141,902,48
141,614,12
141,433,24
141,616,6
141,777,114
141,591,6
141,272,52
141,753,96
141,914,12
141,463,12
141,216,8
141,954,8
141,923,84
141,540,12
141,477,24
141,606,12
142,644,2
143,421,112
143,585,12
143,549,4
143,302,4
143,751,4
143,849,12
143,466,48
143,180,48
143,431,48
143,741,96
144,386,24
144,259,8
144,914,8
144,150,34
144,672,32
144,803,24
144,421,36
144,809,88
144,429,6
144,179,2
144,436,16
144,312,48
144,698,22
144,956,8
144,578,24
144,964,16
144,980,8
144,612,2
144,222,8
144,549,16
144,356,8
144,616,4
144,368,136
144,627,8
144,379,24
144,510,94
145,747,32
145,564,16
145,339,24
145,596,16
145,948,16
145,670,16
146,612,2
146,421,8
146,814,4
146,429,6
147,332,16
147,167,16
148,672,16
148,546,2
148,421,18
148,614,6
148,616,2
148,239,4
148,914,4
148,854,6
148,374,8
148,923,14
148,220,24
148,606,6
149,890,2
149,780,2
150,386,12
150,259,10
150,389,2
150,391,2
150,778,2
150,910,8
150,914,10
150,536,2
150,665,2
150,933,2
150,884,2
150,160,14
150,289,8
150,803,12
150,421,92
150,487,18
150,298,2
150,811,2
150,619,4
150,692,4
150,436,8
150,475,16
150,312,44
150,756,2
150,315,2
150,672,12
150,578,12
150,308,4
150,197,2
150,848,10
150,465,16
150,343,14
150,603,8
150,349,2
150,222,12
150,549,12
150,336,2
150,999,4
150,616,4
150,489,2
150,875,12
150,621,20
150,368,16
150,754,4
150,627,4
150,1012,2
150,377,2
150,379,50
150,1002,2
150,510,12
151,793,8
151,421,56
152,248,2
152,181,2
153,931,4
153,910,8
154,636,8
155,418,2
155,871,2
155,683,2
155,686,2
155,913,2
155,827,2
156,933,48
156,167,12
156,332,12
156,308,72
156,598,12
157,464,6
158,936,6
158,921,4
158,387,4
159,352,64
159,805,40
160,576,64
160,289,4
160,359,2
160,875,90
160,839,42
160,884,2
160,1015,52
160,312,2
160,231,64
161,584,4
161,571,8
161,807,8
162,322,48
162,804,24
162,261,18
162,862,6
162,223,2
163,192,48
163,225,96
163,942,128
163,622,32
163,570,16
163,571,32
164,901,64
164,998,96
164,453,16
164,428,32
164,632,48
164,191,16
165,709,16
165,230,4
165,589,4
165,879,4
165,478,16
165,511,16
166,568,16
166,443,32
167,278,8
167,933,26
167,231,18
167,828,4
167,332,8
167,303,4
167,308,40
167,725,2
167,598,6
167,217,4
168,288,90
168,667,54
168,805,62
168,615,36
168,249,144
168,679,72
168,591,18
168,241,336
168,211,72
168,601,18
168,911,18
169,263,48
169,905,252
169,654,24
169,402,300
169,532,16
169,601,6
169,537,16
169,288,24
169,421,320
169,692,6
169,970,12
169,961,6
169,194,20
169,714,12
169,211,24
169,985,54
169,486,16
169,619,24
169,750,36
169,317,64
169,881,56
169,887,2
169,506,16
170,643,8
170,711,40
170,828,2
170,810,8
170,231,12
170,620,8
170,659,8
170,597,2
170,803,4
170,986,2
170,415,8
170,988,2
170,414,10
170,543,4
171,547,12
171,356,28
171,415,6
171,552,150
171,956,28
171,874,24
171,279,24
171,980,28
171,309,12
171,633,24
171,729,28
171,575,12
171,988,24
172,224,24
172,387,6
172,903,6
172,300,48
172,847,24
172,720,6
173,224,2
173,239,48
174,307,8
174,906,16
174,786,32
174,923,12
174,931,32
174,805,42
174,681,20
174,426,32
174,566,16
174,569,8
174,326,8
174,328,64
174,841,2
174,204,6
174,591,10
174,675,32
174,727,16
174,211,16
174,421,136
174,239,12
174,723,24
174,249,30
174,894,72
174,383,40
175,344,54
176,991,4
177,417,6
177,203,16
177,868,30
177,231,4
178,829,8
179,352,10
179,545,32
179,675,20
179,421,16
179,614,10
179,649,98
179,562,32
179,302,2
179,272,10
179,984,32
179,882,12
179,403,32
179,510,8
179,727,2
179,920,36
179,569,10
179,923,70
179,541,8
179,606,10
180,448,2
180,672,6
180,421,14
180,616,2
180,585,8
180,914,4
180,816,8
180,849,10
180,466,32
180,244,2
180,431,32
180,741,48
181,421,40
181,248,4
181,910,64
182,408,32
182,676,16
183,296,12
183,292,24
183,343,18
184,194,2
184,325,2
184,231,12
184,714,2
184,649,4
184,970,2
184,399,16
184,976,2
184,383,8
184,887,2
184,920,6
184,985,16
184,251,6
184,861,1
184,479,2
185,410,8
185,518,16
186,517,2
187,968,20
187,938,2
187,427,10
187,234,8
188,352,16
188,290,2
188,850,8
188,370,8
189,810,8
189,643,8
189,364,64
190,759,4
191,428,4
191,901,8
191,998,12
192,942,48
192,225,42
192,277,16
192,929,4
192,622,32
192,437,16
192,570,42
192,571,12
192,734,2
192,693,16
193,930,16
193,196,128
193,421,148
193,263,16
193,714,10
193,777,8
193,970,10
193,781,16
193,750,16
193,824,120
193,920,16
193,402,96
193,265,8
193,216,4
193,985,10
193,954,4
193,381,16
193,706,16
194,421,32
194,881,8
194,231,12
194,976,2
194,920,18
194,402,128
194,887,30
194,251,4
194,861,1
194,325,2
195,421,14
195,342,6
196,824,32
196,985,8
196,970,8
196,714,8
197,672,8
197,421,28
197,711,6
197,440,2
197,529,4
197,312,2
197,986,2
197,849,2
198,322,24
198,836,2
198,299,32
198,790,8
198,602,32
198,668,8
199,777,8
199,906,10
199,910,8
199,400,2
199,914,12
199,672,12
199,547,8
199,421,94
199,296,2
199,426,16
199,429,238
199,312,10
199,318,8
199,960,8
199,456,2
199,714,2
199,332,2
199,589,12
199,803,12
199,343,68
199,220,12
199,349,10
199,222,2
199,737,10
199,612,8
199,997,4
199,616,4
199,1001,8
199,363,10
199,365,4
199,884,2
200,475,4
200,222,2
201,448,10
201,613,6
201,614,10
