Año,Fecha,Latitud,Longitud,Título de la Noticia,Muertos,Url
2012, 9 de Noviembre  ,25.696452,-100.430617,  Asesinan a hombre en Santa Catarina  ,1, http://www.elnorte.com/seguridad/articulo/716/1431048/
2012, 5 de Noviembre  ,25.183496,-99.829679, Matan a velador frente a pante&#243;n ,1, http://www.elnorte.com/seguridad/articulo/715/1429580/
2012, 24 de Noviembre  ,25.70929,-99.228945, Abaten en China a tres robacoches ,3, http://www.elnorte.com/seguridad/articulo/718/1435380/
2012, 28 de Noviembre  ,25.571246,-100.004082, Asesinan a tiros a una jovencita ,1, http://www.elnorte.com/seguridad/articulo/719/1436561/
2012, 7 de Noviembre  ,25.596058,-100.025797, Lo torturan y ejecutan ,1, http://www.elnorte.com/seguridad/articulo/716/1430302/
2012, 29 de Noviembre  ,25.905711,-99.406357, Abate Ej&#233;rcito a un pistolero ,1, http://www.elnorte.com/seguridad/articulo/719/1436903/
2012, 21 de Noviembre  ,26.084384,-99.61544, Hallan a 2 hombres ejecutados ,2, http://www.elnorte.com/seguridad/articulo/718/1434506/
2012, 13 de Octubre    ,25.87745,-100.028887, Confiesa ejecutar a familia de ni&#241;os ,3, http://www.elnorte.com/seguridad/articulo/712/1422418/
2012, 29 de Octubre    ,25.674219,-100.087021, Acribillan a mujer ,1, http://www.elnorte.com/seguridad/articulo/714/1427563/
2012, 27 de Octubre    ,25.657736,-100.082145, Irrumpen en casa y matan en la sala ,1, http://www.elnorte.com/seguridad/articulo/714/1427012/
2012, 24 de Octubre    ,25.662301,-100.103602, Fusilan sicarios a joven en Ju&#225;rez  ,1, http://www.elnorte.com/seguridad/articulo/714/1426117/
2012, 22 de Octubre    ,25.670993,-100.140513, Ejecutan a 5 en Ju&#225;rez ,5, http://www.elnorte.com/seguridad/articulo/713/1425415/
2012, 15 de Octubre    ,25.644902,-100.118558, Mata sicario a hermanos ,2, http://www.elnorte.com/seguridad/articulo/712/1423167/
2012, 4 de Octubre    ,25.653645,-100.151957, Ejecutan a 3 vendedores de drogas ,3, http://www.elnorte.com/seguridad/articulo/710/1419771/
2012, 2 de Octubre    ,25.624657,-100.103248, Matan sicarios a 3 adentro de quinta ,3, http://www.elnorte.com/seguridad/articulo/710/1419086/
2012, 29 de Octubre    ,25.716095,-100.260544, Muere baleado  ,1, http://www.elnorte.com/seguridad/articulo/714/1427562/
2012, 28 de Octubre    ,25.715203,-100.270963, Lo acribillan en San Nicol&#225;s ,1, http://www.elnorte.com/seguridad/articulo/714/1427203/
2012, 11 de Octubre    ,25.757257,-100.251575, Ejecutan a mujer y hieren a vecino ,1, http://www.elnorte.com/seguridad/articulo/712/1422054/
2012, 2 de Octubre    ,25.713766,-100.27948, Fallece hombre baleado en plaza ,1, http://www.elnorte.com/seguridad/articulo/710/1419114/
2012, 31 de Octubre    ,25.646788,-100.284233, Muere hombre que enfrenta a Fuerza Civil ,1, http://www.elnorte.com/seguridad/articulo/715/1428190/
2012, 28 de Octubre    ,25.681621,-100.299597, Ejecutan a joven tras levantarlo ,1, http://www.elnorte.com/seguridad/articulo/714/1427218/
2012, 26 de Octubre    ,25.654138,-100.320303, Matan a uno en la Indepe ,1, http://www.elnorte.com/seguridad/articulo/714/1426793/
2012, 26 de Octubre    ,25.68864,-100.310733, Acribillan a 2 hombres en Col. Trevi&#241;o ,2, http://www.elnorte.com/seguridad/articulo/714/1426792/
2012, 26 de Octubre    ,25.734228,-100.397015, Abate la AEI a dos narcos en Cumbres ,2, http://www.elnorte.com/seguridad/articulo/714/1426757/
2012, 23 de Octubre    ,25.65203,-100.315186,  Ejecutan a taxista en Independencia  ,1, http://www.elnorte.com/seguridad/articulo/713/1425701/
2012, 19 de Octubre    ,25.660105,-100.270865, Matan a ingeniero en su camioneta ,1, http://www.elnorte.com/seguridad/articulo/713/1424626/
2012, 18 de Octubre    ,25.686102,-100.306211, Torturan a mujer luego la asesinan ,1, http://www.elnorte.com/seguridad/articulo/713/1424250/
2012, 18 de Octubre    ,25.653809,-100.318855, Ejecutan a un joven en la Independencia ,1, http://www.elnorte.com/seguridad/articulo/713/1424214/
2012, 16 de Octubre    ,25.736151,-100.353649, Matan a hombre de un tiro en la cabeza ,1, http://www.elnorte.com/seguridad/articulo/712/1423521/
2012, 14 de Octubre    ,25.682684,-100.30288, Lo ejecutan frente a table en Madero ,1, http://www.elnorte.com/seguridad/articulo/712/1422461/
