Año,Día,Localidad,Latitud,Longitud,Título,Muertos,Heridos,Detenidos,Liberados,Decomisos
2012, 6 de Abril      , Monterrey ,25.701515,-100.296824, Levantan y ejecutan a 4 polic&#237;as regios  ,0,0,0,0,0
2012, 5 de Abril      , Monterrey ,25.688563,-100.350773, Vence muerte a un baleado en asesinato ,0,0,0,0,0
2012, 4 de Abril      , Monterrey ,25.714858,-100.309725, Les falla secuestro y matan a v&#237;ctima  ,0,0,0,0,0
2012, 4 de Abril      , Monterrey ,25.577682,-100.243731, Tiran cuerpo en el puente de La Rioja  ,0,0,0,0,0
2012, 29 de Marzo      , Monterrey ,25.688563,-100.350773, Muere mujer baleada ,0,0,0,0,0
2012, 27 de Marzo      , Monterrey ,25.65872,-100.317516, Persiguen y balean en la independencia  ,0,0,0,0,0
2012, 27 de Marzo      , Monterrey ,25.671937,-100.31937, Muere 19 d&#237;as despu&#233;s ,0,0,0,0,0
2012, 20 de Marzo      , Monterrey ,25.721421,-100.360655, Muere otro por ataque a un table ,0,0,0,0,0
2012, 19 de Marzo      , Monterrey ,25.647804,-100.307575, Lo calcinan en cajuela ,0,0,0,0,0
2012, 19 de Marzo      , Monterrey ,25.614828,-100.275993, Los persiguen y asesinan  ,0,0,0,0,0
2012, 16 de Marzo      , Monterrey ,25.702369,-100.306313, Lo bajan de taxi para acribillarlo ,1,0,0,0,0
2012, 15 de Marzo      , Monterrey ,25.716153,-100.352951, Mata granada a uno en table ,0,0,0,0,0
2012, 14 de Marzo      , Monterrey ,25.739166,-100.334744, Acribillan a 5 j&#243;venes ,0,0,0,0,0
2012, 14 de Marzo      , Monterrey ,25.749296,-100.350612, Asesinan a tiros a taxista frente a un jard&#237;n de ni&#241;os ,0,0,0,0,0
2012, 13 de Marzo      , Monterrey ,25.592954,-100.243628, Muere un baleado en La Estanzuela  ,0,0,0,0,0
2012, 12 de Marzo      , Monterrey ,25.59392,-100.263666, Lo sacan de su casa y aparece ejecutado ,0,0,0,0,0
2012, 10 de Marzo      , Monterrey ,25.590136,-100.243313, Le clavan desarmador ,0,0,0,0,0
2012, 10 de Marzo      , Monterrey ,25.748449,-100.346889, Bajan de auto a un joven y lo fusilan ,0,0,0,0,0
2012, 9 de Marzo      , Monterrey ,25.7442,-100.345968, Lo bajan y lo asesinan ,0,0,0,0,0
2012, 9 de Marzo      , Monterrey ,25.721704,-100.360762, Lanzan granada; matan a 2 en table ,0,0,0,0,0
2012, 7 de Marzo      , Monterrey ,25.740201,-100.351562, Atacan a j&#243;venes; mueren 2 menores ,0,0,0,0,0
2012, 7 de Marzo      , Monterrey ,25.752981,-100.354357, Acribillan a joven en la Francisco Villa ,0,0,0,0,0
2012, 7 de Marzo      , Monterrey ,25.792279,-100.389032, Cortan dedo a ejecutado. ,0,0,0,0,0
2012, 6 de Marzo      , Monterrey ,25.690946,-100.319799, Asesinan en callej&#243;n de Colonia Industrial ,0,0,0,0,0
2012, 6 de Marzo      , Monterrey ,25.773371,-100.3882, Ejecutan y calcinan en auto ,0,0,0,0,0
2012, 6 de Marzo      , Monterrey ,25.720175,-100.324692, Matan a 2 j&#243;venes en la Ni&#241;o Artillero ,0,0,0,0,0
2012, 5 de Marzo      , Monterrey ,25.68951,-100.275929, Lo persiguen para matarlo ,0,0,0,0,0
2012, 5 de Marzo      , Monterrey ,25.775103,-100.375031, Regresa joven de EU y lo acribillan pistoleros ,0,0,0,0,0
2012, 5 de Marzo      , Monterrey ,25.755507,-100.369257, Ejecutan a menor frente a su madre ,0,0,0,0,0
2012, 4 de Marzo      , Monterrey ,25.750162,-100.343046, Matan a invitado frente a ni&#241;os en fiesta infantil ,0,0,0,0,0
2012, 4 de Marzo      , Monterrey ,25.687983,-100.313019, Ejecutan sicarios a 4 dentro de una casa  ,0,0,0,0,0
2012, 4 de Marzo      , Monterrey ,25.652427,-100.316173, Acribillan a hombre en escalinata  ,0,0,0,0,0
2012, 3 de Marzo      , Monterrey ,25.702494,-100.288138, Ejecutan en la Moderna ,0,0,0,0,0
2012, 3 de Marzo      , Monterrey ,25.786696,-100.373604, Lo acribillan en Col. CROC ,0,0,0,0,0
2012, 3 de Marzo      , Monterrey ,25.644304,-100.303246, Paran a taxista; le quitan la vida  ,0,0,0,0,0
2012, 2 de Marzo      , Monterrey ,25.729608,-100.319188, Matan a plagiado ,0,0,0,0,0
2012, 2 de Marzo      , Monterrey ,25.679184,-100.32555, Persiguen y matan a joven en el Centro ,0,0,0,0,0
2012, 1 de Marzo      , Monterrey ,25.766079,-100.377992, Matan a menor de dos balazos ,0,0,0,0,0
2012, 29 de Febrero    , Monterrey ,25.77967,-100.370802, Acribillan a 2  ,0,0,0,0,0
2012, 29 de Febrero    , Monterrey ,25.751372,-100.390642, Asesinan a empleado de un table ,0,0,0,0,0
2012, 29 de Febrero    , Monterrey ,25.675266,-100.388928, Hallan cuerpo baleado ,0,0,0,0,0
2012, 28 de Febrero    , Monterrey ,25.709957,-100.235796, Ejecutan a hombre dentro de casa. ,0,0,0,0,0
2012, 28 de Febrero    , Monterrey ,25.779698,-100.39398, Pistoleros asesinan a dos empleados de bar. ,0,0,0,0,0
2012, 28 de Febrero    , Monterrey ,25.686959,-100.280345, Lo persiguen y lo matan. ,0,0,0,0,0
2012, 28 de Febrero    , Monterrey ,25.628373,-100.296723, Polic&#237;a Ministerial mata a delincuente ,0,0,0,0,0
2012, 28 de Febrero    , Monterrey ,25.701515,-100.296824, Encuentran hombre acribillado en camioneta ,0,0,0,0,0
2012, 27 de Febrero    , Monterrey ,25.75027,-100.351846, Ejecutan a guardia ,0,0,0,0,0
2012, 27 de Febrero    , Monterrey ,25.691211,-100.281148, Deja dos muertos ataque a j&#243;venes ,0,0,0,0,0
2012, 27 de Febrero    , Monterrey ,25.758603,-100.380867, Los ejecutan dentro de casa ,0,0,0,0,0
2012, 25 de Febrero    , Monterrey ,25.711582,-100.375477, Asesinan a joven en Cumbres ,0,0,0,0,0
2012, 25 de Febrero    , Monterrey ,25.640287,-100.297578, Ejecutan a 3; hieren a otro ,0,0,0,0,0
2012, 24 de Febrero    , Monterrey ,25.736344,-100.350071, Ejecutan en Aztl&#225;n a dos limpiavidrios. ,0,0,0,0,0
2012, 22 de Febrero    , Monterrey ,25.779148,-100.391748, Acribillan a mec&#225;nico  ,0,0,0,0,0
2012, 21 de Febrero    , Monterrey ,25.635662,-100.293724, Ejecutan a uno y lesionan a dos ,0,0,0,0,0
2012, 21 de Febrero    , Monterrey ,25.779148,-100.391748, Ejecutan a 4 taxistas y a dulcero  ,0,0,0,0,0
2012, 20 de Febrero    , Monterrey ,25.722964,-100.342617, ...Y matan a otros 3 en el Topo ,0,0,0,0,0
2012, 19 de Febrero    , Monterrey ,25.63466,-100.295772, Lo ejecutan de 4 balazos en la zona sur  ,0,0,0,0,0
2012, 17 de Febrero    , Monterrey ,25.710743,-100.346983, Lo matan en Mitras  ,0,0,0,0,0
2012, 16 de Febrero    , Monterrey ,25.688887,-100.371409, Matan a polic&#237;a que custodiaba el Casino Red ,0,0,0,0,0
2012, 15 de Febrero    , Monterrey ,25.603752,-100.266962, Lo condenan a 15 a&#241;os por robar auto y disparar ,0,0,0,0,0
2012, 14 de Febrero    , Monterrey ,25.699514,-100.351176, Lo matan frente a k&#237;nder ,0,0,0,0,0
2012, 14 de Febrero    , Monterrey ,25.636351,-100.304608, Ejecutan a ni&#241;o de 13 a&#241;os ,0,0,0,0,0
2012, 13 de Febrero    , Monterrey ,25.747183,-100.353007, Sacude ola de muerte a Valle de Santa Luc&#237;a  ,0,0,0,0,0
2012, 12 de Febrero    , Monterrey ,25.743989,-100.357018, Ejecutan a otro hombre en Valle de Santa Luc&#237;a  ,0,0,0,0,0
2012, 11 de Febrero    , Monterrey ,25.746803,-100.354, Matan a mujer en Valle de Santa Luc&#237;a  ,0,0,0,0,0
2012, 11 de Febrero    , Monterrey ,25.727732,-100.334353, Confunden a un guardia con celador y lo ejecutan ,0,0,0,0,0
2012, 11 de Febrero    , Monterrey ,25.640115,-100.301383, Matan sicarios a 2 afuera de dep&#243;sito ,0,0,0,0,0
2012, 9 de Febrero    , Monterrey ,25.647047,-100.216949, Ejecutan a 2 guardias y a inocente ,0,0,0,0,0
2012, 9 de Febrero    , Monterrey ,25.649859,-100.308397, Matan a mujer y la arrastran con un cinto ,0,0,0,0,0
2012, 8 de Febrero    , Monterrey ,25.747638,-100.409515, Escapa a pie un comando frente a ret&#233;n ,0,0,0,0,0
2012, 8 de Febrero    , Monterrey ,25.75397,-100.376459, Lo matan en campo deportivo  ,0,0,0,0,0
2012, 8 de Febrero    , Monterrey ,25.785461,-100.413103, Ejecutan sicarios a tres taxistas ,0,0,0,0,0
2012, 7 de Febrero    , Monterrey ,25.680364,-100.353885, Ejecutan a vigilante de Galer&#237;as Monterrey ,1,0,0,0,0
2012, 7 de Febrero    , Monterrey ,25.663132,-100.297043, Atacan 3 antros; matan a hombre ,1,4,0,0,0
2012, 7 de Febrero    , Monterrey ,25.649786,-100.291743, Atacan 3 antros; matan a hombre ,0,0,0,0,0
2012, 7 de Febrero    , Monterrey ,25.715728,-100.352361, Atacan 3 antros; matan a hombre ,0,0,0,0,0
2012, 6 de Febrero    , Monterrey ,25.750889,-100.351503, Ejecuta comando a ex polic&#237;a estatal ,1,0,0,0,0
2012, 6 de Febrero    , Monterrey ,25.579492,-100.247755, Tiran en puente a otro ejecutado ,1,0,0,0,0
2012, 5 de Febrero    , Monterrey ,25.777767,-100.370844, Lo ejecutan y le prenden fuego en su casa... y frente a su mam&#225; ,0,0,0,0,0
2012, 4 de Febrero    , Monterrey ,25.682559,-100.350468, Matan a uno en el Centro y a otro en zona poniente ,0,0,0,0,0
2012, 4 de Febrero    , Monterrey ,25.680839,-100.316429, Matan a uno en el Centro y a otro en zona poniente ,0,0,0,0,0
2012, 4 de Febrero    , Monterrey ,25.661764,-100.317248, Sale celador de trabajar y lo asesinan ,0,0,0,0,0
2012, 4 de Febrero    , Monterrey ,25.577682,-100.243731, Asesinan a un hombre en el retorno de La Rioja ,0,0,0,0,0
2012, 3 de Febrero    , Monterrey ,25.74946,-100.323437, Ejecutan a tres; dos son hermanos ,0,0,0,0,0
2012, 3 de Febrero    , Monterrey ,25.703543,-100.364644, Asesinan a un hombre que iba con su familia ,0,0,0,0,0
2012, 3 de Febrero    , Monterrey ,25.649859,-100.308397, Lo torturan y lo matan ,0,0,0,0,0
2012, 2 de Febrero    , Monterrey ,25.658011,-100.29642, Lo lanzan de puente y muere ,0,0,0,0,0
2012, 1 de Febrero    , Monterrey ,25.691884,-100.314008, Balean fachadas de table y de bar ,0,0,0,0,0
2012, 1 de Febrero    , Monterrey ,25.673211,-100.309201, Matan a 2 en el Centro ,0,0,0,0,0
2012, 1 de Febrero    , Monterrey ,25.710743,-100.346983, Arranca febrero con tres ejecuciones ,0,0,0,0,0
2012, 31 de Enero      , Monterrey ,25.684211,-100.315215, Ejecutan a joven junto con su pap&#225; ,0,0,0,0,0
2012, 31 de Enero      , Monterrey ,25.685849,-100.306293, Lo matan a tiros tras un levant&#243;n ,0,0,0,0,0
2012, 30 de Enero      , Monterrey ,25.748847,-100.362323, Acribillan a dos; hieren a taxista ,0,0,0,0,0
2012, 29 de Enero      , Monterrey ,25.69244,-100.301032, Ejecutan a otra mujer: van 5 en una semana ,0,0,0,0,0
2012, 28 de Enero      , Monterrey ,25.691745,-100.274735, Ejecutan a otro ,0,0,0,0,0
2012, 28 de Enero      , Monterrey ,25.63517,-100.278241, Dejan en Contry a descuartizado ,0,0,0,0,0
2012, 27 de Enero      , Monterrey ,25.641379,-100.304188, Ejecutan a hombre en la Col. Altamira ,0,0,0,0,0
2012, 26 de Enero      , Monterrey ,25.750752,-100.386813, Matan sicarios a dos mujeres en zona norte ,0,0,0,0,0
2012, 26 de Enero      , Monterrey ,25.745177,-100.35808, Matan a hombre en Valle de Santa Luc&#237;a ,0,0,0,0,0
2012, 26 de Enero      , Monterrey ,25.672043,-100.303427, Ejecutan a mujer ,0,0,0,0,0
2012, 26 de Enero      , Monterrey ,25.677789,-100.330544, Fusilan a 8 tras levantarlos ,0,0,0,0,0
2012, 25 de Enero      , Monterrey ,25.719957,-100.371546, Muere baleado ,0,0,0,0,0
2012, 25 de Enero      , Monterrey ,25.629182,-100.272764, Acribillan a joven en la Mar&#237;a Luisa ,0,0,0,0,0
2012, 24 de Enero      , Monterrey ,25.681137,-100.305176, Y en el Centro asesinan a otro ,0,0,0,0,0
2012, 23 de Enero      , Monterrey ,25.681137,-100.305176, Lo asesinan en el Centro ,0,0,0,0,0
2012, 22 de Enero      , Monterrey ,25.681137,-100.305176, Asesinan de seis balazos a un hombre en el Centro ,0,0,0,0,0
2012, 20 de Enero      , Monterrey ,25.701358,-100.304188, Fusilan a dos presuntos halcones ,0,0,0,0,0
2012, 20 de Enero      , Monterrey ,25.640115,-100.301383, Irrumpen en domicilio y pistoleros la ejecutan ,0,0,0,0,0
2012, 20 de Enero      , Monterrey ,25.772037,-100.415245, Muere polimilitar durante enfrentamiento ,0,0,0,0,0
2012, 19 de Enero      , Monterrey ,25.750752,-100.386813, Acribillan a j&#243;venes; mueren 2 ,0,0,0,0,0
2012, 19 de Enero      , Monterrey ,25.657192,-100.311994, Asesinan a dos mujeres y las dejan bajo la cama ,0,0,0,0,0
2012, 18 de Enero      , Monterrey ,25.746803,-100.354, Tiran a 2 mutilados frente a secundaria ,0,0,0,0,0
2012, 16 de Enero      , Monterrey ,25.678037,-100.313307, Lo atacan a balazos en el Barrio Antiguo ,0,0,0,0,0
2012, 16 de Enero      , Monterrey ,25.647047,-100.216949, Bajan de un taxi y ejecutan a pareja ,0,0,0,0,0
2012, 16 de Enero      , Monterrey ,25.640115,-100.301383, Encuentran a un decapitado ,0,0,0,0,0
2012, 16 de Enero      , Monterrey ,25.746803,-100.354, Sale de comer y lo matan ,0,0,0,0,0
2012, 15 de Enero      , Monterrey ,25.678037,-100.313307, Matan junto a notar&#237;a de la ex Procuradora ,0,0,0,0,0
2012, 15 de Enero      , Monterrey ,25.678037,-100.313307, Lo acribillan en pante&#243;n ,0,0,0,0,0
2012, 14 de Enero      , Monterrey ,25.63905,-100.295772, Ejecutan a hombre y hieren a su esposa ,0,0,0,0,0
2012, 12 de Enero      , Monterrey ,25.678037,-100.313307, Lo asesinan afuera de bar ,0,0,0,0,0
2012, 12 de Enero      , Monterrey ,25.746803,-100.354, Los matan en la cocina ,0,0,0,0,0
2012, 11 de Enero      , Monterrey ,17.832505,-95.817188, Muere baleado ,0,0,0,0,0
2012, 10 de Enero      , Monterrey ,25.650599,-100.292237, Lanzan granadas contra restaurante ,0,0,0,0,0
2012, 8 de Enero      , Monterrey ,25.655556,-100.333333, Lo sacan de casa para ejecutarlo ,0,0,0,0,0
2012, 5 de Enero      , Monterrey ,25.731228,-100.34172, Acribillan a tres y a ni&#241;a de 7 a&#241;os  ,0,0,0,0,0
2012, 4 de Enero      , Monterrey ,25.577682,-100.243731, Lo asesinan de un balazo en La Rioja ,0,0,0,0,0
2012, 4 de Enero      , Monterrey ,25.741944,-100.355, Bajan a joven de veh&#237;culo para matarlo ,0,0,0,0,0
2012, 3 de Enero      , Monterrey ,25.662287,-100.27754, Siguen y matan a mujer ,0,0,0,0,0
2012, 3 de Enero      , Monterrey ,25.66143,-100.330845, Lo matan a golpes en cerro ,0,0,0,0,0
2012, 3 de Enero      , Monterrey ,25.525227,-100.201874, Fusilan a hombre afuera de un taller  ,0,0,0,0,0
2012, 3 de Enero      , Monterrey ,25.649859,-100.308397, Hacen de calle del sur tiradero de ejecutados ,0,0,0,0,0
2012, 3 de Enero      , Monterrey ,25.678037,-100.313307, Lo asesinan en el Centro ,0,0,0,0,0
2012, 1 de Enero      , Monterrey ,25.662694,-100.276875, Y arranca el 2012 con dos ejecuciones ,0,0,0,0,0
2012, 29 de Diciembre  , San Nicolas ,25.718415,-100.267346, Matan a 3 en bar ,0,0,0,0,0
2012, 20 de Diciembre  , San Nicolas ,25.721006,-100.236297, Matan pistoleros a 7 en 14 horas ,0,0,0,0,0
2012, 16 de Diciembre  , San Nicolas ,25.708256,-100.320322, Sale de posada; sicarios lo matan ,0,0,0,0,0
2012, 1 de Diciembre  , San Nicolas ,25.721354,-100.26902, Ejecutan a tres durante festejo ,0,0,0,0,0
2012, 4 de Noviembre  , San Nicolas ,25.718014,-100.261701, Ejecutan sicarios a 3 en San Nicolas  ,0,0,0,0,0
2012, 29 de Octubre    , San Nicolas ,25.716095,-100.260544, Muere baleado  ,0,0,0,0,0
2012, 28 de Octubre    , San Nicolas ,25.715203,-100.270963, Lo acribillan en San Nicolas ,0,0,0,0,0
2012, 11 de Octubre    , San Nicolas ,25.757257,-100.251575, Ejecutan a mujer y hieren a vecino ,0,0,0,0,0
2012, 2 de Octubre    , San Nicolas ,25.713766,-100.27948, Fallece hombre baleado en plaza ,0,0,0,0,0
2012, 29 de Septiembre , San Nicolas ,25.727849,-100.243539, Otro dia violento: ejecutan a nueve ,0,0,0,0,0
2012, 29 de Septiembre , San Nicolas ,25.759334,-100.254525, Otro dia violento: ejecutan a nueve ,0,0,0,0,0
2012, 29 de Septiembre , San Nicolas ,25.733299,-100.266322, Otro dia violento: ejecutan a nueve ,0,0,0,0,0
2012, 25 de Septiembre , San Nicolas ,25.722188,-100.271853, Ejecutan a 3; 1 era menor ,0,0,0,0,0
2012, 21 de Septiembre , San Nicolas ,25.764049,-100.272474, Muere rapero baleado en San Nicolas ,0,0,0,0,0
2012, 26 de Agosto     , San Nicolas ,25.718014,-100.261701, Lo matan a tiros en su vivienda ,0,0,0,0,0
2012, 25 de Agosto     , San Nicolas ,25.75,-100.283333, Le disparan desde auto y lo ejecutan ,0,0,0,0,0
2012, 15 de Agosto     , San Nicolas ,25.730528,-100.295071, Ejecutan a mujer y a su sobrino ,0,0,0,0,0
2012, 22 de Julio      , San Nicolas ,25.75,-100.283333, Deja otro muerto agresion a tiros en San Nicolas ,0,0,0,0,0
2012, 21 de Julio      , San Nicolas ,25.734054,-100.231394, Acribillan a 2 en San Nicolas ,0,0,0,0,0
2012, 5 de Julio      , San Nicolas ,25.717442,-100.238037, Levantan tras balacera afuera de plaza comercial ,0,0,0,0,0
2012, 2 de Julio      , San Nicolas ,25.725019,-100.266011, Ejecutan a joven en plaza ,0,0,0,0,0
2012, 24 de Junio      , San Nicolas ,25.729425,-100.281669, Les encuentran capuchas y balas ,0,0,0,0,0
2012, 23 de Junio      , San Nicolas ,25.742588,-100.280032, Ejecutan a uno en San Nicolas ,0,0,0,0,0
2012, 2 de Junio      , San Nicolas ,25.711262,-100.250802, Callan balas a raperos ,0,0,0,0,0
2012, 1 de Junio      , San Nicolas ,25.711224,-100.250759, Ejecutan a 3 hombres en San Nicolas ,0,0,0,0,0
2012, 22 de Mayo       , San Nicolas ,25.749188,-100.280457, Acribillan a tres en San Nicolas ,0,0,0,0,0
2012, 22 de Mayo       , San Nicolas ,25.753038,-100.27302, Asesinan a plagiado ,0,0,0,0,0
2012, 4 de Mayo       , San Nicolas ,25.734885,-100.315518, Ejecutan a policia y lesionan a otro  ,0,0,0,0,0
2012, 13 de Abril      , San Nicolas ,25.723828,-100.223808,  Lo asesinan de 5 balazos en el rostro  ,1,0,0,0,0
2012, 12 de Abril      , San Nicolas ,25.758117,-100.254664, Ejecutan a joven afuera de su casa ,0,0,0,0,0
2012, 14 de Marzo      , San Nicolas ,25.753131,-100.264342, Matan a taxista tras persecucion en San Nicolas ,0,0,0,0,0
2012, 7 de Marzo      , San Nicolas ,25.721682,-100.257411, Los ejecutan en la puerta de su casa ,0,0,0,0,0
2012, 3 de Marzo      , San Nicolas ,25.717922,-100.254171, Matan sicarios a 3 en departamento ,0,0,0,0,0
2012, 29 de Febrero    , San Nicolas ,25.723529,-100.238131, Muere acribillado ,0,0,0,0,0
2012, 27 de Febrero    , San Nicolas ,25.714007,-100.273488, Hallan muerto en camioneta ,0,0,0,0,0
2012, 17 de Febrero    , San Nicolas ,25.733299,-100.266322, Ejecutan en San Nicolas a un narcodistribuidor ,0,0,0,0,0
2012, 16 de Febrero    , San Nicolas ,25.749794,-100.298768, Matan y queman a hombre en bar ,0,0,0,0,0
2012, 14 de Febrero    , San Nicolas ,25.74875,-100.228822, Ejecutan a dueño en deposito  ,0,0,0,0,0
2012, 10 de Febrero    , San Nicolas ,25.718746,-100.283436, Ejecutan y cuelgan a un joven   ,0,0,0,0,0
2012, 5 de Febrero    , San Nicolas ,25.740273,-100.29915, Abaten a un pistolero al enfrentar a marinos ,0,0,0,0,0
2012, 25 de Enero      , San Nicolas ,25.718014,-100.261701, Ejecutan a unos gemelos en cochera de una casa ,0,0,0,0,0
2012, 22 de Enero      , San Nicolas ,25.718014,-100.261701, Ejecutan a mujer con tiro de gracia ,0,0,0,0,0
2012, 30 de Diciembre  , Apodaca ,25.758696,-100.171838, Ejecuta sicario a mujer ,0,0,0,0,0
2012, 10 de Octubre    , Apodaca ,25.76139,-100.1942, Caen polis que escoltaban a narco   ,0,0,0,0,0
2012, 9 de Octubre    , Apodaca ,25.736161,-100.206921, Fallece baleada en enfrentamiento ,0,0,0,0,0
2012, 7 de Octubre    , Apodaca ,25.767084,-100.195616, Acribillan a joven en Apodaca ,0,0,0,0,0
2012, 7 de Octubre    , Apodaca ,25.796623,-100.241656, Ejecutan a vidente junto a su pareja ,0,0,0,0,0
2012, 29 de Septiembre , Apodaca ,25.775673,-100.193435, Otro dia violento: ejecutan a nueve ,0,0,0,0,0
2012, 29 de Septiembre , Apodaca ,25.734904,-100.193832, Otro dia violento: ejecutan a nueve ,0,0,0,0,0
2012, 29 de Septiembre , Apodaca ,25.742733,-100.198574, Otro dia violento: ejecutan a nueve ,0,0,0,0,0
2012, 16 de Septiembre , Apodaca ,25.814361,-100.238497, Hallan cuerpo en un pozo ,0,0,0,0,0
2012, 15 de Septiembre , Apodaca ,25.785053,-100.17952, Matan a inocentes; eran padre e hijo ,0,0,0,0,0
2012, 15 de Septiembre , Apodaca ,25.745679,-100.163323, Abate la Policia a tres en persecucion y tiroteo ,0,0,0,0,0
2012, 7 de Septiembre , Apodaca ,25.895017,-100.260243, Hallan colgado en celda a reo del Cereso ,0,0,0,0,0
2012, 1 de Septiembre , Apodaca ,25.82679,-100.232627, Torturan y matan a dos en Apodaca ,0,0,0,0,0
2012, 1 de Septiembre , Apodaca ,25.801031,-100.266691, Torturan y matan a dos en Apodaca ,0,0,0,0,0
2012, 29 de Agosto     , Apodaca ,25.762257,-100.166824, Matan a 2 en Apodaca y hieren a otro ,0,0,0,0,0
2012, 24 de Agosto     , Apodaca ,25.781562,-100.187597, Tiran a ejecutado envuelto en colcha ,0,0,0,0,0
2012, 12 de Agosto     , Apodaca ,25.762257,-100.166824,  Abate Policia a un ladron de vehiculos  ,0,0,0,0,0
2012, 16 de Julio      , Apodaca ,25.728511,-100.168225, Acribillan a 2 en billar ,0,0,0,0,0
2012, 11 de Julio      , Apodaca ,25.781562,-100.187597, Cometen 10 atracos durante 24 horas ,0,0,0,0,0
2012, 9 de Julio      , Apodaca ,25.740124,-100.172537, Evita plagio y lo balean en Apodaca ,0,0,0,0,0
2012, 3 de Julio      , Apodaca ,25.745093,-100.181693, Abaten federales a ladron de autos ,0,0,0,0,0
2012, 29 de Junio      , Apodaca ,25.750748,-100.159412, Hieren a inocente durante balacera ,0,0,0,0,0
2012, 22 de Junio      , Apodaca ,25.741899,-100.216064, Cae Matapolicias tras persecucion ,0,0,0,0,0
2012, 24 de Mayo       , Apodaca ,25.753826,-100.197973, Ejecutan a policia por revisar a narco ,0,0,0,0,0
2012, 5 de Mayo       , Apodaca ,25.781562,-100.187597, Hallan balazo en osamenta ,0,0,0,0,0
2012, 3 de Mayo       , Apodaca ,25.770045,-100.248984, Ahora matan para arrebtar vehiculos  ,0,0,0,0,0
2012, 29 de Abril      , Apodaca ,25.727056,-100.165358, Lo ejecutan tras levantarlo en Apodaca  ,0,0,0,0,0
2012, 17 de Abril      , Apodaca ,25.762257,-100.166824, Cae otro reo de los fugados en el Cereso ,0,0,0,0,0
2012, 16 de Abril      , Apodaca ,25.7807,-100.173044, La amarran para asesinarla ,1,0,0,0,0
2012, 14 de Abril      , Apodaca ,25.767084,-100.195616, Platica en cochera y lo matan ,0,0,0,0,0
2012, 10 de Abril      , Apodaca ,25.732869,-100.155497, Ejecuta comando a dos en Apodaca  ,0,0,0,0,0
2012, 9 de Abril      , Apodaca ,25.732179,-100.149651, Levantan y matan a dos ,0,0,0,0,0
2012, 30 de Marzo      , Apodaca ,25.745679,-100.163323, Recaptura el Ejercito a otro reo fugado ,0,0,0,0,0
2012, 28 de Marzo      , Apodaca ,25.753962,-100.152751, Encuentran a dos ejectuados en Apodaca ,0,0,0,0,0
2012, 22 de Marzo      , Apodaca ,25.756764,-100.188231, Torturan y matan a 2 hombres en Apodaca ,0,0,0,0,0
2012, 22 de Marzo      , Apodaca ,25.777866,-100.267389, Atacan sicarios a escoltas; abaten a uno  ,0,0,0,0,0
2012, 21 de Marzo      , Apodaca ,25.752966,-100.156652, Lo asesinan de 13 tiros en Apodaca ,0,0,0,0,0
2012, 20 de Marzo      , Apodaca ,25.713326,-100.171296,  Dan tiro de gracia a tres en Apodaca   ,0,0,0,0,0
2012, 19 de Marzo      , Apodaca ,25.734692,-100.203509, Ejecuta comando a seis en Apodaca ,0,0,0,0,0
2012, 19 de Marzo      , Apodaca ,25.724176,-100.190796, Ejecuta comando a seis en Apodaca ,0,0,0,0,0
2012, 14 de Marzo      , Apodaca ,25.783971,-100.225096, Ejecutan en Apodaca a otro agente de Transito ,0,0,0,0,0
2012, 10 de Marzo      , Apodaca ,25.793883,-100.248796, Lo matan en Metroplex  ,0,0,0,0,0
2012, 9 de Marzo      , Apodaca ,25.775363,-100.239311, Ejecutan a un hombre de balazo en la frente ,0,0,0,0,0
2012, 8 de Marzo      , Apodaca ,25.744143,-100.219345, Ejecutan a un transito de Apodaca ,0,0,0,0,0
2012, 8 de Marzo      , Apodaca ,25.7806,-100.173351, Muere a balazos junto a basurero ,0,0,0,0,0
2012, 2 de Marzo      , Apodaca ,25.801224,-100.264235, Ejecutan a hombre y le dejan mensaje ,0,0,0,0,0
2012, 28 de Febrero    , Apodaca ,25.724911,-100.176242, Ejecutan a dos. ,0,0,0,0,0
2012, 26 de Febrero    , Apodaca ,25.766284,-100.25361, Ejecutan a 5 jovenes dentro de una casa ,0,0,0,0,0
2012, 19 de Febrero    , Apodaca ,25.857792,-100.245091, Deja batalla en penal 44 reos masacrados  ,0,0,0,0,0
2012, 18 de Febrero    , Apodaca ,25.754138,-100.237009, Hallan a muerta en brecha ,0,0,0,0,0
2012, 18 de Febrero    , Apodaca ,25.762257,-100.166824, Matan en tiroteo a dos policias de Apodaca  ,0,0,0,0,0
2012, 5 de Febrero    , Apodaca ,25.771344,-100.265331, Lo asesinan y lo queman entre basura ,0,0,0,0,0
2012, 5 de Febrero    , Apodaca ,25.724703,-100.208948, Decapitan a 2 mujeres y les cortan un dedo ,0,0,0,0,0
2012, 2 de Febrero    , Apodaca ,25.719505,-100.196439, Degollan a 3 jovenes y los tiran en basurero ,0,0,0,0,0
2012, 28 de Enero      , Apodaca ,25.781562,-100.187597, Matan sicarios a propietario de un deposito ,0,0,0,0,0
2012, 17 de Enero      , Apodaca ,25.72042,-100.158421, Ejecutan a travesti y le dejan mensaje ,0,0,0,0,0
2012, 17 de Enero      , Apodaca ,25.728023,-100.178448, Acribillan a un hombre cuando llegaba a su casa ,0,0,0,0,0
2012, 14 de Enero      , Apodaca ,25.748698,-100.172427, Van a levantarlo y lo matan ,0,0,0,0,0
